timestamp,Salon_Sıcaklık,Salon_Nem,Salon_Işık,Salon_CO2,Salon_Hareket,Salon_Doluluk,Salon_Klima,Salon_Lamba,Salon_Perde,Yatak Odası_Sıcaklık,Yatak Odası_Nem,Yatak Odası_Işık,Yatak Odası_CO2,Yatak Odası_Hareket,Yatak Odası_Doluluk,Yatak Odası_Klima,Yatak Odası_Lamba,Yatak Odası_Perde,Çocuk Odası_Sıcaklık,Çocuk Odası_Nem,Çocuk Odası_Işık,Çocuk Odası_CO2,Çocuk Odası_Hareket,Çocuk Odası_Doluluk,Çocuk Odası_Klima,Çocuk Odası_Lamba,Çocuk Odası_Perde,Mutfak_Sıcaklık,Mutfak_Nem,Mutfak_Işık,Mutfak_CO2,Mutfak_Hareket,Mutfak_Doluluk,Mutfak_Lamba,Mutfak_Havalandırma,Banyo_Sıcaklık,Banyo_Nem,Banyo_Işık,Banyo_CO2,Banyo_Hareket,Banyo_Doluluk,Banyo_Lamba,Banyo_Havalandırma,Kişi_1_Konum,Kişi_2_Konum
2025-06-24 08:55:00,18.018942156250567,71.03053287743631,982.4,912.3348168896102,True,False,False,False,False,25.06625855418214,42.78179560832719,927.3,922.7843436808182,True,False,False,False,False,20.415224374123888,49.281116241251084,499.2,547.2472460086168,True,False,False,False,False,25.0209945858079,69.66272028122278,246.9,1000.283452639786,False,False,False,True,30.54075438492205,60.204809457756916,361.6,805.1411564920016,False,False,False,False,,
2025-06-24 09:00:00,17.9220010117082,69.78242006032184,595.9,903.539353856913,False,False,False,False,False,24.910294623111685,43.874824472732946,842.3,909.8273937657937,False,False,False,False,False,20.80991938634683,49.75743004803785,419.7,575.7274520994848,True,False,False,False,False,25.241656462317426,69.3397424207284,588.1,985.9145673709314,False,False,False,True,30.639671930581734,58.81038342157909,446.9,791.9164143024425,True,False,False,False,,
2025-06-24 09:05:00,18.379594518658333,70.01564118703638,314.0,890.4878885930236,False,False,False,False,False,24.56885912818576,44.73963195928467,376.6,896.8354465624182,True,False,False,False,False,21.135828704003416,49.45331854014061,794.1,593.5226515302431,True,False,False,False,False,24.896118106850363,70.6344783869843,232.3,971.4346025724457,False,False,False,True,30.729125898999357,57.2229535192102,243.1,811.4463306878856,True,False,False,False,,
2025-06-24 09:10:00,18.710250446788905,68.6115556350606,629.8,882.7957479106684,False,False,False,False,False,24.86634319622131,46.67153042705584,697.0,890.1766191150622,True,False,False,False,False,20.740603766893447,49.077913635786,887.2,612.3931322991727,True,False,False,False,False,25.28727881798859,69.69507446219924,441.2,988.397021378094,True,False,False,True,30.883262204963533,58.91114456862203,415.5,805.5246383964234,False,False,False,False,,
2025-06-24 09:15:00,19.074560033271624,70.43661069153883,960.4,895.7499296381471,True,False,False,False,False,24.48611294990948,46.26286454278477,388.1,883.0353898291346,False,False,False,False,False,20.882015665232792,50.321797982866684,401.8,629.6335940348756,True,False,False,False,False,24.857329598750084,68.12185946968266,651.7,979.5383839689725,False,False,False,True,30.663687233030295,56.9753996200568,767.1,793.0580679942633,False,False,False,False,,
2025-06-24 09:20:00,19.429470319192834,71.96132840381655,377.7,889.3351281367806,False,False,False,False,False,24.396924201163984,45.27520284742442,990.2,911.1176340809283,True,False,False,False,False,20.40752823515722,49.048264734433104,985.3,622.1738346534553,False,False,False,False,False,25.105324962337107,69.03490263871575,626.3,989.9321210570312,True,False,False,True,30.341602461046172,55.1773132667716,707.8,814.2551595007583,True,False,False,False,,
2025-06-24 09:25:00,19.444486157920778,70.14982319852373,949.8,878.2208157228616,False,False,False,False,False,24.223168516624508,44.10349759447291,292.5,902.4520392979503,False,False,False,False,False,20.40434909012473,50.51631280118315,715.6,641.5182439588039,True,False,False,False,False,24.83428892074036,68.01839916570405,742.1,975.435691249057,False,False,False,True,30.168895581710114,56.41725763964962,800.0,843.5289705695685,True,False,False,False,,
2025-06-24 09:30:00,19.550421353196896,70.08494827019666,520.6,869.6714219400191,True,False,False,False,False,24.05723755020736,42.750231090371145,253.2,917.5260027850157,True,False,False,False,False,20.580271712931154,50.80694635615585,643.1,635.2866931272918,False,False,False,False,False,25.192838498797176,69.10746992153601,766.0,962.053779794646,False,False,False,True,30.124104723189113,58.339515403948255,279.8,864.1770102177811,True,False,False,False,,
2025-06-24 09:35:00,19.566232740726697,71.01948744296509,501.5,856.4017691007946,False,False,False,False,False,24.101931265377203,40.79488268841003,366.1,946.4850341269178,True,False,False,False,False,20.563064227990015,49.21621529086274,295.9,648.1327718380952,True,False,False,False,False,25.577863023129677,68.18339823975002,302.6,980.9854874627389,True,False,False,True,29.92482840103944,59.10349814849935,478.4,849.4850709359472,False,False,False,False,,
2025-06-24 09:40:00,19.294975964072833,69.83652221791813,563.6,877.4587274386488,True,False,False,False,False,23.965555669674703,41.237993517379536,418.6,936.4746492766851,False,False,False,False,False,20.657819922955454,48.861871601703015,556.1,672.7919188291854,True,False,False,False,False,25.745710835461544,69.03942677735293,989.9,972.5443009562832,False,False,False,True,29.54907780932628,57.14755881236035,792.6,837.6588507906633,False,False,False,False,,
2025-06-24 09:45:00,19.45561711610039,71.05614730738526,263.9,867.2566986815843,False,False,False,False,False,24.37689007719824,42.64038607050668,501.9,928.8589770513364,False,False,False,False,False,21.25727498830891,49.50885211933234,239.0,694.4103796305578,True,False,False,False,False,25.503072192267723,70.38441039450076,247.3,994.1796676251441,True,False,False,True,29.072584276656624,57.50615724000279,948.7,832.576719575156,True,False,False,False,,
2025-06-24 09:50:00,19.7095288298815,70.32335623388069,987.2,859.8067849131397,False,False,False,False,False,24.155283843343007,44.10149445340504,231.8,916.4174084500677,False,False,False,False,False,20.823036319680543,48.23829879526607,478.3,680.4438598798315,False,False,False,False,False,25.752750025964996,70.59680383753216,646.6,1023.2170061110015,True,False,False,True,28.843896660050362,56.419524560503824,823.8,825.7986614486448,True,False,False,False,,
2025-06-24 09:55:00,20.174993553199062,68.41949054827303,609.5,845.8701291885553,False,False,False,False,False,24.01501962833651,43.508472069443556,907.3,904.3392056571828,False,False,False,False,False,21.07320442622655,46.38899794157495,741.3,668.1780360983696,False,False,False,False,False,25.551884138997575,71.83635016861733,919.0,1016.7304291810646,False,False,False,True,29.46546193441666,55.01263982684297,202.3,818.7011089405448,False,False,False,False,,
2025-06-24 10:00:00,20.842089023618538,69.83838988516402,804.0,833.4487843852818,False,False,False,False,False,24.38863180733519,42.496825217119834,746.2,890.0318289256695,False,False,False,False,False,21.185277266987903,48.13634835699524,892.8,685.0955103848878,True,False,False,False,False,26.19313980470007,72.57770664213591,919.7,1009.9782284684256,False,False,False,True,30.132268214055618,55.81077703745537,339.0,805.2067207531285,False,False,False,False,,
2025-06-24 10:05:00,21.417355580739045,70.7643125067311,665.5,826.8747051600246,False,False,False,False,False,25.030249994191436,40.91672903083379,523.3,882.1175337298856,False,False,False,False,False,20.914786503190385,48.06402476426665,554.4,679.5457547652311,False,False,False,False,False,26.110754630501418,73.2109934838586,874.6,998.184268322367,False,False,False,True,30.593904731344075,54.75509540057735,842.6,795.9798553708655,False,False,False,False,,
2025-06-24 10:10:00,21.92978117848938,71.81124419559784,282.6,820.5538487053802,False,False,False,False,False,24.866759002234215,41.69279699460031,755.8,869.3773694227114,False,False,False,False,False,21.210527913270884,49.955154080191065,367.5,666.4016193233929,False,False,False,False,False,26.354083529969067,73.64597384833176,281.3,986.3894298446461,True,False,False,True,30.723548084844655,56.209652858461624,814.0,785.2994449733243,False,False,False,False,,
2025-06-24 10:15:00,21.91099171332928,73.52599712462685,439.5,813.0321731752982,False,False,False,False,False,24.71051844362571,42.58349855904245,363.5,861.2798451889053,False,False,False,False,False,21.74875256568927,48.420313573242,888.3,660.4236387381377,False,False,False,False,False,26.43142041167022,72.12812369229911,259.3,978.2531324819352,True,False,False,True,31.15794129036648,57.10416851814642,693.2,773.4898506478165,False,False,False,False,,
2025-06-24 10:20:00,22.515841364089052,75.45986681738005,661.6,802.9109807095082,False,False,False,False,False,25.42835887871069,40.75966111137968,384.6,887.8713914187887,True,False,False,False,False,22.063060204884888,49.66107524826821,477.4,650.5345046309383,False,False,False,False,False,26.24665352539126,72.41228103460143,574.4,1002.6476835346081,True,False,False,True,31.396680520963365,57.80122272857856,386.4,766.1301012487876,False,False,False,False,,
2025-06-24 10:25:00,22.555485235782776,76.59044264244122,708.3,792.3566885327674,True,False,False,False,False,25.88457815428455,39.12316887246672,905.5,882.6064249455846,False,False,False,False,False,22.564423703607538,48.68555624742831,631.2,640.6060966442276,False,False,False,False,False,26.059048269197078,72.40646689736566,616.4,991.3594858370441,False,False,False,True,31.87029031267455,57.04934127371359,539.6,792.789512164304,True,False,False,False,,
2025-06-24 10:30:00,23.225030476984912,77.01691734806913,973.2,778.7250894216075,False,False,False,False,False,26.56709416322169,39.50772473977109,629.5,876.39522962799,False,False,False,False,False,22.56221244072519,49.723588845828495,315.4,662.9838371644862,True,False,False,False,False,26.49358166333017,71.18311124910106,342.7,979.5055823804245,False,False,False,True,31.92287028726635,58.25525195128632,430.8,781.185976951552,False,False,False,False,,
2025-06-24 10:35:00,23.106514842011805,76.75937253921023,372.8,769.646670877985,False,False,False,False,False,27.029717450503785,39.32097357298955,366.2,899.2438764233881,True,False,False,False,False,22.688483961667565,51.34775856874958,431.4,651.201145399746,False,False,False,False,False,26.99091989233491,72.02518191710321,696.5,1000.2886446271748,True,False,False,True,32.19766338903055,58.31817018617209,664.8,772.5503892384452,False,False,False,False,,
2025-06-24 10:40:00,22.82197250520578,77.75471805682926,255.8,757.9425342448302,False,False,False,False,False,27.71327739522648,40.56098649393328,854.7,892.7746097013539,True,False,False,False,False,22.802516387461665,53.30195094982873,466.8,676.2690719375073,True,False,False,False,False,27.09067690296304,70.70436905738109,613.1,992.430332465663,False,False,False,True,32.05269196613781,58.21806974106158,974.3,783.6018723851304,True,False,False,False,,
2025-06-24 10:45:00,23.343674689263633,77.46439038521,514.4,750.5396939020482,False,False,False,False,False,27.937710678694504,42.010073079119266,283.2,878.4486699888693,True,False,False,False,False,22.71521311308962,53.428208605160464,811.3,670.654628098476,False,False,False,False,False,27.084025927519892,69.1687819366514,531.8,1009.1521034116529,True,False,False,True,32.674742894597415,59.49199960436681,639.5,770.5823220561094,False,False,False,False,,
2025-06-24 10:50:00,23.614515761072283,76.12869400704669,881.8,769.9693446427653,True,False,False,False,False,28.07559718473177,41.72743511363893,362.7,893.1657193273678,True,False,False,False,False,22.840162598113505,53.98124393842345,205.5,659.8387442825326,False,False,False,False,False,27.01215563607105,68.85816605514576,999.5,997.9502543319994,False,False,False,True,33.06927217075467,61.421091987020574,476.7,760.117677952939,False,False,False,False,,
2025-06-24 10:55:00,23.790541565754204,77.09402117689713,696.7,761.1727195995112,False,False,False,False,False,28.50993232311775,41.94026314936242,712.3,888.034506896647,False,False,False,False,False,23.059059234670283,54.35104718510991,201.6,648.7425643143204,False,False,False,False,False,27.0312608706554,67.18030339217123,212.6,987.3491157426669,False,False,False,True,33.12778150576711,60.21842641838593,857.9,752.3791451559883,False,False,False,False,,
2025-06-24 11:00:00,24.146780827036896,77.39611779525974,480.2,774.070796006325,True,False,False,False,False,28.9559176045874,40.493752853132634,388.6,898.2071179207471,True,False,False,False,False,23.550799499794806,52.802447875446894,922.6,641.6834149203816,False,False,False,False,False,27.553903481052373,66.30397553680534,831.8,981.1834087253058,False,False,False,True,33.47762390197829,58.66126756556249,361.8,779.4476480273825,True,False,False,False,,
2025-06-24 11:05:00,24.237459741202684,78.30840624290386,599.7,762.0047746154795,False,False,False,False,False,29.09524194427804,41.46548304161914,970.6,891.78436485117,False,False,False,False,False,23.427826796645835,51.06082834677049,379.0,667.1164064524925,True,False,False,False,False,27.37152613308823,64.72182478039421,461.9,991.2749777250862,True,False,False,True,33.91338818030062,59.35048986827068,252.4,765.7135640178375,False,False,False,False,,
2025-06-24 11:10:00,24.624944170905366,79.73620942556762,477.7,755.2933386518541,False,False,False,False,False,29.063539702862197,40.08181967289942,805.8,908.5857846159074,True,False,False,False,False,24.041823232847918,50.234496643075,765.1,658.2406173350587,False,False,False,False,False,27.87867611489047,62.860423391282154,515.3,981.2981896960852,False,False,False,True,34.00633893310165,58.11837336146619,950.4,754.6146812359366,False,False,False,False,,
2025-06-24 11:15:00,24.853387048730163,80.0,227.5,745.9597546354549,False,False,False,False,False,29.115604725913602,39.312373868267336,424.0,902.6668931266462,False,False,False,False,False,24.543178185739208,48.31526793671994,206.2,651.834530876011,False,False,False,False,False,27.745098774606603,63.40628828134043,737.0,972.5583820084872,False,False,False,True,34.4160641752412,58.91237100111521,789.7,748.8970002581814,False,False,False,False,,
2025-06-24 11:20:00,25.25528396371112,80.0,920.1,737.3998051845011,False,False,False,False,False,29.810168457649052,38.3486394095286,680.1,891.5172680049426,False,False,False,False,False,24.290743478169947,47.846952334146465,790.1,637.6015599261598,False,False,False,False,False,28.50957121611308,64.16393347779639,907.8,989.3882285326307,True,False,False,True,34.650794602815225,60.52993514530323,594.1,738.6657022166052,False,False,False,False,,
2025-06-24 11:25:00,25.930745167898998,78.17188854124466,703.1,749.3327617996698,True,False,False,False,False,29.837025164577415,39.414782782957225,838.3,877.8681829666616,False,False,False,False,False,24.08693170896902,46.30002697233255,778.8,630.5769118832962,False,False,False,False,False,28.267595268997386,63.12495760305616,926.3,974.7807737397492,True,False,False,True,34.535175957179064,61.1434399442377,406.9,725.2072992064797,False,False,False,False,,
2025-06-24 11:30:00,26.619278837682035,79.56508424478793,372.7,738.2898600933552,True,False,False,False,False,29.664374432625184,40.376345354871816,772.9,870.6934904194361,False,False,False,False,False,24.33063690776005,46.183116973023225,964.8,623.500436293538,False,False,False,False,False,28.28914622225593,62.89535093686132,331.2,962.4629143487722,False,False,False,True,34.98492235681321,62.9298296870347,584.7,717.8014568717558,False,False,False,False,,
2025-06-24 11:35:00,27.321289406085715,79.49945830299781,942.4,756.7613913343988,True,False,False,False,False,29.517539105678978,40.083845351789755,528.1,862.4571691475893,False,False,False,False,False,24.062849921791265,45.78918344322974,920.1,616.6003058396291,False,False,False,False,False,28.293683286406758,61.303424047327425,876.4,955.4654064850836,False,False,False,True,34.8813648015691,61.20543935645067,966.7,703.2305383700716,False,False,False,False,,
2025-06-24 11:40:00,27.536870142282662,80.0,304.4,745.0108205037249,False,False,False,False,False,29.81308448963882,38.96619136864015,911.2,884.4747750540876,True,False,False,False,False,24.264217581357745,44.96501297167464,374.3,608.2363305368234,False,False,False,False,False,28.194408276305804,62.21868027552857,543.7,942.561675560476,False,False,False,True,34.666481704440834,62.27742998482731,365.2,694.7030292380475,False,False,False,False,,
2025-06-24 11:45:00,28.206539469441406,78.0442644772935,474.4,767.1779243854002,True,False,False,False,False,29.762480087662563,38.25282930050908,353.1,873.7030147892866,False,False,False,False,False,24.708156286769064,46.56522339090839,247.5,637.5469281076196,True,False,False,False,False,28.499701491293923,61.729772552497444,511.6,933.1696385273333,False,False,False,True,35.0,63.24197176720345,878.7,684.7451899596548,True,False,False,False,,
2025-06-24 11:50:00,27.943700666986476,76.34393337665908,987.6,755.1934438629053,True,False,False,False,False,30.365407832381646,39.90559195264002,234.5,868.2306943224914,False,False,False,False,False,24.89755006753955,46.562471107578475,751.5,630.9799213289784,False,False,False,False,False,28.4538107946862,60.65666783667422,904.4,927.6186936314199,False,False,False,True,35.0,65.0260415097813,755.9,676.1710083358389,False,False,False,False,,
2025-06-24 11:55:00,27.890662036086486,75.1159103200214,302.4,745.6615122223876,False,False,False,False,False,30.293152709673382,39.59151771030157,637.2,858.6503326802056,False,False,False,False,False,25.518383032076574,45.77786806873372,635.8,617.1326842963736,False,False,False,False,False,28.96273407682054,62.31159112982989,336.0,919.9442723014371,False,False,False,True,34.951264439352656,66.06983032191695,789.6,662.0880730648926,False,False,False,False,,
2025-06-24 12:00:00,28.607125482579086,76.22285936040291,491.5,768.6135902957409,True,False,False,False,False,30.777466011132546,38.35049322398647,385.9,886.8875562918454,True,False,False,False,False,25.976323348218944,46.231564231268564,828.5,603.9586995306048,False,False,False,False,False,28.819011462768888,64.23382943292266,499.5,911.7948259874228,False,False,False,True,35.0,65.59705010077305,626.5,651.9966443308929,False,False,False,False,,
2025-06-24 12:05:00,28.951620303411488,76.69043006598496,301.2,756.7533618224347,False,False,False,False,False,30.536881427112334,39.28789269588,489.4,872.6022141677647,False,False,False,False,False,25.67749673373447,46.56118719636422,386.5,594.7793528947822,False,False,False,False,False,29.202818629739358,65.46836403649905,613.1,903.504679351759,True,False,False,True,34.87693064274775,65.92410276458986,357.7,664.1497532116596,True,False,False,False,,
2025-06-24 12:10:00,28.777314335381018,75.85212965777787,898.2,744.8806108783768,False,False,False,False,False,30.829948459467797,38.10537594429628,450.0,867.3567412914563,False,False,False,False,False,25.942006354045592,45.84158644320659,840.0,608.9357585601098,True,False,False,False,False,28.95013454915102,65.54403220761272,400.9,895.7801851174313,False,False,False,True,34.88514560691446,64.27922878335694,353.2,651.6874448869495,False,False,False,False,,
2025-06-24 12:15:00,29.23644949237033,76.35898303424875,247.8,730.4373235948273,False,False,False,False,False,30.682587429956275,39.54186951422261,806.3,859.973706606893,False,False,False,False,False,25.736875426972496,47.62974459658642,202.5,603.1299450669245,False,False,False,False,False,29.239250917606256,65.76177817152592,799.2,882.0089082689273,False,False,False,True,35.0,62.97831809584374,884.6,636.7698757908056,False,False,False,False,,
2025-06-24 12:20:00,29.835870863014406,76.15927646849356,335.0,718.0209805712633,False,False,False,False,False,30.428999169409852,38.33001214762252,895.9,849.3880633045236,False,False,False,False,False,25.698875848276483,48.10188841738125,612.2,592.948962455101,False,False,False,False,False,29.875576420916303,65.91610626872341,475.4,869.572368532459,False,False,False,True,35.0,62.09358248009262,659.9,623.348287530625,False,False,False,False,,
2025-06-24 12:25:00,29.790832748583195,75.50064009299949,598.7,707.0293046384131,False,False,False,False,False,30.91918080773881,38.0674300768184,714.7,837.499325157097,False,False,False,False,False,25.842822735739038,46.98244720011923,637.9,578.1090547385511,False,False,False,False,False,29.999074640789505,66.05641178964335,485.3,861.9194204673125,False,False,False,True,34.81624082166053,63.17077252423309,652.8,612.3724401329142,False,False,False,False,,
2025-06-24 12:30:00,30.571066079083735,75.4421302541798,343.5,730.4729114479151,True,False,False,False,False,30.666947685210342,36.268379709388164,676.9,828.77325176077,True,False,False,False,False,26.261517411382204,47.46434751862439,332.2,568.9064849003458,False,False,False,False,False,30.670336899629323,65.6639263716002,690.4,854.889940129109,False,False,False,True,34.88735596396993,62.06543458075074,225.3,600.7278386433693,False,False,False,False,,
2025-06-24 12:35:00,30.94417081779371,76.51508350275746,656.0,716.5216903721404,False,False,False,False,False,31.14031511302072,35.33578436449831,279.9,820.4187997499477,False,False,False,False,False,26.06106940277847,46.940445033653205,215.0,562.6908265836892,False,False,False,False,False,31.041461469166038,64.03010448185543,543.0,847.3837300039597,False,False,False,True,35.0,62.41485257023183,254.9,592.2744534221151,False,False,False,False,,
2025-06-24 12:40:00,31.18648684074364,77.4221799567183,666.0,710.5233892647861,False,False,False,False,False,31.481456710476156,36.82823806607447,988.6,813.2930490566831,False,False,False,False,False,26.799530620489985,46.54983556651061,501.2,589.319300704537,True,False,False,False,False,31.67757913696082,65.69699953734137,739.4,835.7829498234582,False,False,False,True,34.836156517868375,64.03322100636572,670.5,617.6235044131546,True,False,False,False,,
2025-06-24 12:45:00,31.234848552665348,75.6460413823024,325.4,699.3749483067069,False,False,False,False,False,31.60603609504907,36.73390150419964,780.7,840.9956207082212,True,False,False,False,False,27.2322768778485,45.45200085294178,655.9,580.9377610855114,False,False,False,False,False,31.779922804858828,66.73235003452211,427.6,862.7526932979071,True,False,False,False,34.860443158393856,64.3105021849358,863.4,606.1859375878992,False,False,False,False,,
2025-06-24 12:50:00,30.98925724191842,75.2512347435315,963.5,688.0635919358172,False,False,False,False,False,31.64407727838817,35.72776650674193,843.2,833.7349240104664,False,False,False,False,False,27.576056293249025,44.729361513130485,812.4,572.8234453435302,False,False,False,False,False,31.786606221258072,64.77026132968362,533.3,850.4944884053884,False,False,False,False,35.0,64.78507939743103,454.7,592.0494985099602,False,False,False,False,,
2025-06-24 12:55:00,31.175364594728038,73.6436860122217,422.2,675.8939938136183,False,False,False,False,False,31.817347019795367,35.13513164495026,755.0,826.8686444510024,False,False,False,False,False,28.0090213938863,46.124275013951106,807.9,566.0074206564391,False,False,False,False,False,31.982955319726102,65.64857830320084,436.9,880.4922263489524,True,False,False,False,35.0,63.5856073356409,898.9,579.1476291000408,False,False,False,False,,
2025-06-24 13:00:00,31.20506308215911,72.77129748595026,429.4,665.2188414699692,False,False,False,False,False,32.08583323532916,33.445644354217976,917.2,814.9708033532821,False,False,False,False,False,28.205293155143295,46.14695249998169,850.5,553.9230682375754,False,False,False,False,False,32.60819349995507,67.49977303010948,923.8,865.7292247843927,False,False,False,False,35.0,65.09983950195773,389.7,606.1851694666078,True,False,False,False,,
2025-06-24 13:05:00,31.833673694281202,74.11880832563175,222.6,650.8943929584318,False,False,False,False,False,32.784907180006414,34.99201155314684,979.5,805.443563801843,False,False,False,False,False,28.811426641756327,46.919930093857,630.3,545.7487761122372,False,False,False,False,False,32.657626301991385,68.08963436216344,907.7,853.0841944567212,False,False,False,False,35.0,63.97986162329938,285.4,593.8866585810213,False,False,False,False,,
2025-06-24 13:10:00,32.15289034122481,72.82321715466603,597.2,641.4200367206504,False,False,False,False,False,33.12366152359537,35.82341936262773,544.3,798.52083100777,False,False,False,False,False,28.769204181074233,45.89050892215067,440.9,536.0646848050154,False,False,False,False,False,32.67019830903828,66.81728784709549,460.1,841.4480965952087,False,False,False,False,35.0,63.06404064772254,646.2,585.1986630397428,False,False,False,False,,
2025-06-24 13:15:00,32.18950631702217,70.89967568901571,786.4,629.6293304374743,False,False,False,False,False,33.08696284849888,34.63529942091443,235.4,791.9669146837788,False,False,False,False,False,28.87652527958916,45.131111208427384,808.5,524.9293412247952,False,False,False,False,False,33.23205383557578,68.58605168720555,394.2,826.6207174169971,False,False,False,False,35.0,63.73549859792097,523.8,573.3818997183049,False,False,False,False,,
2025-06-24 13:20:00,32.048920152431215,72.07049150613398,830.3,641.0150491545028,True,False,False,False,False,33.285458505203756,32.927468152626666,760.8,778.6216793285737,False,False,False,False,False,29.429663682037695,45.119603456438966,265.1,515.9443666440818,False,False,False,False,False,33.86266905402706,69.44938619656361,833.6,815.1697590693904,False,False,False,False,34.968232464743096,64.41090111048206,583.8,567.0859101717786,False,False,False,False,,
