timestamp,Salon_Sıcaklık,Salon_Nem,Salon_Işık,Salon_CO2,Salon_Hareket,Salon_Doluluk,Salon_Klima,Salon_Lamba,Salon_Perde,Yatak Odası_Sıcaklık,Yatak Odası_Nem,Yatak Odası_Işık,Yatak Odası_CO2,Yatak Odası_Hareket,Yatak Odası_Doluluk,Yatak Odası_Klima,Yatak Odası_Lamba,Yatak Odası_Perde,Çocuk Odası_Sıcaklık,Çocuk Odası_Nem,Çocuk Odası_Işık,Çocuk Odası_CO2,Çocuk Odası_Hareket,Çocuk Odası_Doluluk,Çocuk Odası_Klima,Çocuk Odası_Lamba,Çocuk Odası_Perde,Mutfak_Sıcaklık,Mutfak_Nem,Mutfak_Işık,Mutfak_CO2,Mutfak_Hareket,Mutfak_Doluluk,Mutfak_Lamba,Mutfak_Havalandırma,Banyo_Sıcaklık,Banyo_Nem,Banyo_Işık,Banyo_CO2,Banyo_Hareket,Banyo_Doluluk,Banyo_Lamba,Banyo_Havalandırma,Kişi_1_Konum,Kişi_2_Konum,hour,minute,day_of_week,is_weekend,time_period,Yatak Odası_Hareket_Son1Saat,Yatak Odası_Hareket_Oran3Saat,Yatak Odası_SonHareket_Dakika,Yatak Odası_Doluluk_Oran,Yatak Odası_Sıcaklık_Değişim,Yatak Odası_Sıcaklık_Ort1Saat,Yatak Odası_Sıcaklık_Std1Saat,Yatak Odası_Nem_Değişim,Yatak Odası_Nem_Ort1Saat,Yatak Odası_Nem_Std1Saat,Yatak Odası_CO2_Değişim,Yatak Odası_CO2_Ort1Saat,Yatak Odası_CO2_Std1Saat,Yatak Odası_Işık_Değişim,Yatak Odası_Işık_Ort1Saat,Yatak Odası_Işık_Std1Saat,Yatak Odası_SabahDoluluk,Yatak Odası_GündüzDoluluk,Yatak Odası_AkşamDoluluk,Yatak Odası_GeceDoluluk,Salon_Hareket_Son1Saat,Salon_Hareket_Oran3Saat,Salon_SonHareket_Dakika,Salon_Doluluk_Oran,Salon_Sıcaklık_Değişim,Salon_Sıcaklık_Ort1Saat,Salon_Sıcaklık_Std1Saat,Salon_Nem_Değişim,Salon_Nem_Ort1Saat,Salon_Nem_Std1Saat,Salon_CO2_Değişim,Salon_CO2_Ort1Saat,Salon_CO2_Std1Saat,Salon_Işık_Değişim,Salon_Işık_Ort1Saat,Salon_Işık_Std1Saat,Salon_SabahDoluluk,Salon_GündüzDoluluk,Salon_AkşamDoluluk,Salon_GeceDoluluk,Çocuk Odası_Hareket_Son1Saat,Çocuk Odası_Hareket_Oran3Saat,Çocuk Odası_SonHareket_Dakika,Çocuk Odası_Doluluk_Oran,Çocuk Odası_Sıcaklık_Değişim,Çocuk Odası_Sıcaklık_Ort1Saat,Çocuk Odası_Sıcaklık_Std1Saat,Çocuk Odası_Nem_Değişim,Çocuk Odası_Nem_Ort1Saat,Çocuk Odası_Nem_Std1Saat,Çocuk Odası_CO2_Değişim,Çocuk Odası_CO2_Ort1Saat,Çocuk Odası_CO2_Std1Saat,Çocuk Odası_Işık_Değişim,Çocuk Odası_Işık_Ort1Saat,Çocuk Odası_Işık_Std1Saat,Çocuk Odası_SabahDoluluk,Çocuk Odası_GündüzDoluluk,Çocuk Odası_AkşamDoluluk,Çocuk Odası_GeceDoluluk,Banyo_Hareket_Son1Saat,Banyo_Hareket_Oran3Saat,Banyo_SonHareket_Dakika,Banyo_Doluluk_Oran,Banyo_Sıcaklık_Değişim,Banyo_Sıcaklık_Ort1Saat,Banyo_Sıcaklık_Std1Saat,Banyo_Nem_Değişim,Banyo_Nem_Ort1Saat,Banyo_Nem_Std1Saat,Banyo_CO2_Değişim,Banyo_CO2_Ort1Saat,Banyo_CO2_Std1Saat,Banyo_Işık_Değişim,Banyo_Işık_Ort1Saat,Banyo_Işık_Std1Saat,Banyo_SabahDoluluk,Banyo_GündüzDoluluk,Banyo_AkşamDoluluk,Banyo_GeceDoluluk,Mutfak_Hareket_Son1Saat,Mutfak_Hareket_Oran3Saat,Mutfak_SonHareket_Dakika,Mutfak_Doluluk_Oran,Mutfak_Sıcaklık_Değişim,Mutfak_Sıcaklık_Ort1Saat,Mutfak_Sıcaklık_Std1Saat,Mutfak_Nem_Değişim,Mutfak_Nem_Ort1Saat,Mutfak_Nem_Std1Saat,Mutfak_CO2_Değişim,Mutfak_CO2_Ort1Saat,Mutfak_CO2_Std1Saat,Mutfak_Işık_Değişim,Mutfak_Işık_Ort1Saat,Mutfak_Işık_Std1Saat,Mutfak_SabahDoluluk,Mutfak_GündüzDoluluk,Mutfak_AkşamDoluluk,Mutfak_GeceDoluluk,Evdeki_Kişi_Sayısı,Aktif_Oda_Sayısı,Çalışan_Cihaz_Sayısı
2025-06-27 09:23:24.876723,16.79070436257116,75.02922341864154,549.5,1492.0588818289568,True,False,False,False,False,18.625861873055356,54.3960140116806,762.4,620.2988518067982,False,False,False,False,True,20.82791300574793,72.01337213705884,687.6,553.1287509938643,True,False,False,False,False,21.41087326359987,49.40395730638905,628.5,996.9617801379834,False,False,False,True,21.84571900237612,56.71407988576182,756.1,626.214356977733,False,False,False,False,Salon,Salon,9,23,4,0,Gündüz,7.0,0.4166666666666667,15,0.08333333333333333,0.4213879541710668,17.42589954359862,0.5719061450998831,-1.2118036740480846,54.184269539863664,1.0019823567229842,-12.61246677770282,610.2356063619776,33.97978639704172,511.9,598.3333333333334,247.04443594894687,0,0,0,0,8.0,0.3888888888888889,0,0.0,0.15725326245577875,17.542169853547037,0.5807496744102629,0.5928894040340964,75.86748203437844,1.0384504475710103,-7.117440814467727,1496.0752675475578,19.203805591556133,-52.10000000000002,678.1916666666667,212.10678896311228,0,0,0,0,7.0,0.4722222222222222,0,0.0,-0.0005255818357738917,20.159556366209745,0.5876747267839334,-1.0618806999453199,70.64873115755164,1.9369634779263467,-11.11376061448675,520.7444928725946,24.757032270179153,-227.39999999999998,663.2083333333334,154.0697271800456,0,0,0,0,5.0,0.4722222222222222,20,0.0,-0.20560870949428178,21.72249902913754,0.26923712397517335,0.939840544048387,54.991421642680905,1.0016918540548203,-9.545518269048443,645.4749547090811,11.498551376990092,358.90000000000003,521.1083333333332,173.65172804068214,0,0,0,0,3.0,0.4444444444444444,15,0.0,0.2804994394480467,21.20754615681305,0.5454829554580296,1.2714662913917465,50.56084986938623,1.5830449542585985,-9.698413370600974,1052.2404811795125,31.901666596087153,-43.799999999999955,489.2083333333333,173.6767606704187,0,0,0,0,2,0,2
2025-06-25 10:33:24.876723,21.18580559884402,73.53628402870551,209.9,1217.6116325715643,True,False,False,False,True,18.87661971284234,63.49936901725457,529.6,525.139021427822,False,False,False,False,True,21.315748394170345,79.38683105120663,386.7,502.01819021814526,False,False,False,False,False,19.01416976742933,57.16655310170555,314.5,1073.7578425267588,True,False,False,False,24.167583597161848,32.62415864624928,512.4,693.0879935924024,False,False,False,False,Salon,Salon,10,33,2,0,Gündüz,2.0,0.3611111111111111,20,0.0,0.6521074476522202,17.742485402686324,0.599852063629093,0.2733933104675188,59.83362267052734,2.1071943303641185,-8.656593125298855,562.3855097475911,20.70085595941464,16.800000000000068,634.125,273.6569555450433,0,0,0,0,5.0,0.4444444444444444,0,0.0,0.5648101875092095,19.80640044946124,0.8361722867127981,0.9349001567011896,70.0141492366171,1.696716296865994,23.9709209130192,1216.6733079816474,18.19962961948892,-712.8000000000001,594.3666666666667,273.07999604955353,0,0,0,0,2.0,0.3611111111111111,15,0.0,0.024157815677725125,20.572134319336723,0.5811613105259241,1.1524331211676895,77.11206514161974,1.3600470503076987,-5.739038852802651,508.02525964024034,13.265814111090178,-380.7,555.3166666666666,211.11671409364297,0,0,0,0,4.0,0.4444444444444444,30,0.0,0.6941279209477038,22.334215525756807,1.0986961493023035,-1.9820815812102452,34.69028734169665,1.164970003927951,-9.47506752097513,718.7350974548657,13.731799947339182,-153.80000000000007,560.275,235.36622961983008,0,0,0,0,5.0,0.5,0,0.0,0.009130117653509018,17.267451028765866,1.0732757828743351,0.2277898154833693,58.96994612519962,1.2332211150078844,15.388829970618644,1079.172434247025,16.94485240628659,-365.5,617.15,249.48034172874412,0,0,0,0,2,0,2
2025-06-25 20:08:24.876723,25.154306898992864,78.79649180866633,133.9,1482.1208399218715,True,False,False,True,False,34.28246372953031,61.793581960667616,140.5,721.9222218155138,True,False,False,False,False,23.06429430245555,74.20012011977119,173.3,771.9665819531842,True,True,True,True,False,34.61221963041088,32.68035671585593,174.8,1196.3192175168097,True,True,True,True,34.33651532171606,38.82887129229086,169.6,777.5944932965017,True,False,True,False,Çocuk Odası,Mutfak,20,8,2,0,Akşam,8.0,0.6666666666666666,0,0.08333333333333333,0.3667051496100555,33.57242205211954,0.35090443299245605,0.8062395876668376,59.68641058424138,1.6505795445051352,11.282109503032984,687.4235095232522,18.32631619872235,-4.300000000000011,107.90833333333335,30.77172427979016,0,0,0,0,9.0,0.5555555555555556,0,0.5,0.4181928055684594,25.70152158107967,1.2802176494792725,-0.39964023267391724,78.11416118617157,0.9860987745250623,22.655072523138415,1412.5541735440022,56.707021714199925,-2.0,118.575,35.63300627738106,0,0,0,0,7.0,0.6111111111111112,0,0.25,0.7573180570077405,26.555190379502207,2.9642286394476827,1.8981336035367065,73.4915563679916,1.0297023290701528,27.583103360204746,702.9698571193506,29.1732574727948,110.9,104.74166666666667,44.928052753738235,0,0,1,0,10.0,0.6666666666666666,0,0.08333333333333333,0.14644302803973375,34.577694160925226,0.31488918691140844,1.983725932763491,37.496313134968744,1.8730320294258653,24.903250468030592,702.7367148371844,43.758131712793464,25.69999999999999,103.52499999999999,45.790831257717834,0,0,0,0,8.0,0.6388888888888888,0,0.6666666666666666,-0.24196271888133936,34.54927055828994,0.2449845138185687,-1.882669244517885,33.859651785439844,0.9019151279816369,15.704472671582153,1124.9595463697567,39.76534372435709,114.70000000000002,109.39166666666667,36.92386413180692,0,0,1,0,2,2,6
2025-06-25 10:13:24.876723,20.285748224237462,68.9740538071474,391.0,1211.7034446514615,False,False,False,False,True,17.688654395295238,59.66421163395325,422.3,568.4608097484187,True,False,False,False,True,20.207658951135983,75.44203981273044,737.8,494.19573720240027,False,False,False,False,False,17.381374890795865,59.79355872383249,739.2,1076.820926933705,True,False,False,False,22.84881041347196,34.379092389225654,283.6,720.8996590163316,False,False,False,False,Salon,Salon,10,13,2,0,Gündüz,2.0,0.3888888888888889,0,0.0,-0.13102198233368512,17.47534677516194,0.31033554607212227,0.6653191120341617,58.46138169938925,0.9409220470494746,12.700595796953166,584.5020430220096,19.658542620113387,-457.2,682.5416666666666,292.23256759061957,0,0,0,0,6.0,0.4722222222222222,20,0.0,0.009832702998032516,19.220387260554883,0.6308775327707326,0.9385653155170104,69.35277562765258,1.3566704424110994,-5.189528677861517,1216.1360096762553,18.49834812659368,-488.5,590.2333333333333,240.74557423793163,0,0,0,0,3.0,0.4166666666666667,35,0.0,0.43543292346580387,20.418065919707143,0.3809324198435616,-1.6279206593682005,75.54217234537418,1.8185123258064377,0.0,518.4709496569,21.9093562011462,115.69999999999993,630.1,202.32608693528755,0,0,0,0,5.0,0.5277777777777778,10,0.0,0.37744644432635965,21.302099236205468,0.8929621164813625,-0.43516700134743047,35.29127542924238,0.9036169911211536,-9.108795221606329,718.0761549217071,14.728651963298624,-292.5,606.9583333333334,287.95147147434835,0,0,0,0,7.0,0.5555555555555556,0,0.0,0.3437940017772192,16.68499048051473,0.4075045612674975,0.2029781837802318,59.21145078299259,1.037292003549139,11.933090439250009,1069.998970280347,27.936746837231418,293.70000000000005,583.7166666666666,254.81585448509617,0,0,0,0,2,0,2
2025-06-25 02:03:24.876723,21.360882114309906,71.31962009307794,39.2,1437.520336922272,False,False,False,False,True,20.34937973392112,62.47481923579776,35.4,881.5598582430226,True,False,False,False,True,25.828319263717685,57.084259774020765,39.0,555.8368881038241,False,False,False,False,False,16.13632709398042,64.6767138798754,1.1,1127.1121044976496,True,False,False,False,24.67775225831028,42.49437043280373,27.2,690.8223688973625,False,False,False,False,Salon,Salon,2,3,2,0,Gece,2.0,0.2222222222222222,0,0.0,0.13073786433197299,21.040408999566075,0.7737972402364586,-0.9506739618542213,61.86149298514106,1.3976425344482213,28.888073127892994,907.1968285295612,35.12879182302956,17.799999999999997,29.39166666666667,12.645118233991173,0,0,0,0,2.0,0.2222222222222222,10,0.0,-0.22730197364342075,22.312691260244936,1.1468824666577497,1.865726126369779,71.79803996442041,1.3972399047433064,-12.115224091313621,1471.9177048247896,24.179618947477362,28.400000000000002,28.625,13.259584869406384,0,0,0,0,1.0,0.1388888888888889,55,0.0,-0.014490876667103691,25.934937407764465,0.27834348684182036,-0.2547198276014555,56.37651751841821,0.8807961268498894,-9.234127921072513,618.1669063335588,42.29189158513803,5.100000000000001,19.40833333333333,15.254832815944363,0,0,0,0,2.0,0.1388888888888889,40,0.0,-0.18782597325695605,25.768431328009115,0.9354806931239711,-0.59069275372363,45.24732710452793,1.4789997740764256,-11.559709666451909,744.8154258293443,28.923772268446594,18.5,24.208333333333332,13.101176791922885,0,0,0,0,2.0,0.1111111111111111,0,0.0,-0.4614232694186384,17.195011113442103,0.759854465637976,1.9509533539535084,64.82548318098053,1.2836171975832242,29.45003924907178,1135.216506664491,21.382136714975783,-31.199999999999996,23.349999999999998,12.183856681542245,0,0,0,0,2,0,2
2025-06-26 02:53:24.876723,15.98575464305447,80.0,44.6,1517.077887839978,False,False,False,False,False,17.655456589810697,58.51249580459316,35.7,860.9248583970534,False,False,False,False,False,17.11688724845106,77.0699660559687,24.1,733.5724895199808,False,False,False,False,False,25.481944546355965,26.042517207088405,42.6,1283.687175450125,True,False,False,False,28.58129353734155,29.57085076626296,15.8,648.8209836015621,False,False,False,False,Salon,Salon,2,53,3,0,Gece,1.0,0.1388888888888889,40,0.0,-0.521179499274222,18.159550377550136,0.3845080418468349,-0.21142083558888203,59.12265750461501,1.6833506328339287,-14.776925716466963,914.7886994665605,28.651948528714282,14.000000000000004,25.016666666666666,13.28251299698425,0,0,0,0,1.0,0.1111111111111111,5,0.0,-0.5632915711316144,17.599286158990164,0.9797453169670431,0.0,79.87020906057883,0.44960900287688643,-7.655396795804336,1549.5433210435865,28.810055502704884,0.8000000000000043,23.316666666666663,16.348913410293385,0,0,0,0,2.0,0.1111111111111111,5,0.0,-0.062284445758692186,17.9361642410254,0.5321040097968139,-0.50995783637714,78.62949647445846,0.884384589754414,-12.869660207069728,761.6905221124289,20.025718204412534,-11.799999999999997,19.933333333333334,10.601486459539236,0,0,0,0,1.0,0.16666666666666666,35,0.0,0.003785424247990221,29.45899847885985,0.636715419385815,-1.3373740672190984,30.236314724826656,0.6776161650036404,-9.175059538142136,690.4870097608856,23.676453425888983,-15.2,23.075,12.472087016434802,0,0,0,0,3.0,0.19444444444444445,0,0.0,0.3414410362139755,26.330541786394246,1.0835560214558455,-1.6615072397198247,26.139071203124814,0.8141803313884666,26.31932041247819,1251.6215922337612,24.832909191511614,17.700000000000003,24.224999999999998,17.13789660372136,0,0,0,0,2,0,0
2025-06-25 04:43:24.876723,16.65200559885822,71.3590729817001,31.9,1238.4182226568807,False,False,False,False,True,15.327070051547084,62.59428926201048,33.2,679.5624879476296,False,False,False,False,True,24.22237442276542,63.24514137195019,39.3,517.5184745167626,True,False,False,False,False,15.443588568251592,68.76363835762271,26.7,937.010358521853,False,False,False,False,20.81106263943133,48.1657257216497,20.5,503.5399783064541,False,False,False,False,Salon,Salon,4,43,2,0,Gece,2.0,0.1388888888888889,25,0.0,0.1889166174486192,15.432103065626336,0.5423529816546303,-0.7635777501920984,60.82595570191014,1.4946587219215337,-5.4515015827017805,714.9412877416735,19.344496844295417,24.900000000000002,27.71666666666667,16.716286741508824,0,0,0,0,1.0,0.16666666666666666,15,0.0,0.04819473756205639,17.541574264846318,0.7288586556784366,1.6122709947439944,74.57327906347345,2.63634779906402,-12.123870553220513,1297.1373131417636,38.50050156192201,-10.600000000000001,32.05833333333334,12.625548292920584,0,0,0,0,3.0,0.19444444444444445,0,0.0,0.3388953743901695,24.356436523434507,0.35032341855722754,-1.9262075212445424,63.01984550415374,1.601845728723267,20.425379776625107,504.76042112469827,9.617497762555283,-4.100000000000001,24.474999999999998,18.089480870987078,0,0,0,0,2.0,0.1388888888888889,5,0.0,0.19833451388176115,21.271393138651707,0.4628335112789306,0.9555226770208236,44.17782044526527,2.01813536768837,-13.656754677791298,523.7879663506022,22.357823839583318,0.3999999999999986,26.025000000000002,11.89187079096375,0,0,0,0,1.0,0.1388888888888889,45,0.0,-0.22362712878468116,16.161193014235923,0.48156209899162766,-0.21710610154761412,68.1967857234287,0.8496830712318123,-6.1421144196303885,982.9864309525356,28.49738583087642,3.099999999999998,19.71666666666667,10.003438802671106,0,0,0,0,2,0,2
2025-06-26 10:48:24.876723,22.988641789480575,75.40024859983137,851.7,1367.171386351925,False,False,True,False,True,19.75393616757447,49.980592883008335,765.6,583.0105588605418,False,False,False,False,True,16.30700088791352,74.87940163863088,668.4,591.8822816168131,False,False,False,False,False,23.6041736615044,43.717648520298845,986.7,1275.1300476228212,False,False,True,False,19.1475452787011,21.27372053578484,249.8,605.4302711455282,False,False,False,False,Salon,Salon,10,48,3,0,Gündüz,1.0,0.3333333333333333,5,0.0,0.10327679205872187,18.211287384589905,1.1630729499574584,-1.5981528810157428,49.84226173989607,1.086316626440844,-12.802806699066423,618.7091178525769,30.685880409365684,243.70000000000005,557.9250000000001,219.99514509105944,0,0,0,0,3.0,0.5,5,0.0,-0.5804023359102253,23.23200672960267,0.5440878601060196,-1.5636244724070139,77.94186919028633,1.104974913277817,-8.793697861859982,1370.7581532958066,11.907666034140318,419.50000000000006,634.5083333333333,274.9541927413738,0,0,0,0,2.0,0.4444444444444444,10,0.0,-0.09596104814456652,15.691303951406667,0.6590635750106856,-0.07454122821191334,74.42113152583734,1.4030111699643186,-13.485017428224296,609.3291399722324,17.257534887510946,-197.60000000000002,549.7083333333334,270.90032873007146,0,0,0,0,2.0,0.4444444444444444,15,0.0,0.5809709196380268,18.182764466790346,0.7427575931487612,-0.8640622155861735,23.368609041130508,1.1045257113406919,-10.190494016353341,650.0437762357569,30.629936327626133,-53.099999999999966,543.4833333333333,282.11106398764736,0,0,0,0,5.0,0.4444444444444444,15,0.0,0.5631936520539007,22.307037013210138,0.8861354717393658,-1.7583499845113337,44.44552850314961,1.6949134998400297,-7.427563266496463,1276.3931659387067,18.280091797421385,440.70000000000005,510.24166666666673,259.5916949866863,0,0,0,0,2,0,4
2025-06-24 19:33:24.876723,22.997716479436924,80.0,165.0,1122.486524175355,True,True,False,True,True,28.01373235436409,47.656113765968136,182.1,737.227044814064,True,False,True,True,False,30.263649216162776,54.50319987160832,168.4,702.3715677163538,False,True,False,True,False,20.21940803545672,74.77671998740239,177.8,1119.252386835689,True,False,False,False,28.331244308757523,42.74976067626186,83.7,791.1480040581557,True,False,True,False,Salon,Çocuk Odası,19,33,1,0,Akşam,7.0,0.5555555555555556,0,0.16666666666666666,-0.33376765342470804,29.44321475865756,0.7367011266196046,-0.7680822963430245,49.6692932228974,1.6909917426900543,19.11717389521425,700.1469504227352,20.63747078126395,30.900000000000006,355.5333333333333,319.59055149684986,0,0,0,0,10.0,0.5833333333333334,0,1.0,0.4298017102544307,22.84038825851948,0.4984618691757962,0.49436607198008176,79.03939031705279,0.9548997681276951,26.057205405498962,1014.1215669392694,63.79065826644566,-26.599999999999994,250.51666666666665,249.83271433404207,0,0,1,0,9.0,0.6111111111111112,15,0.08333333333333333,0.4099511412078165,30.123191534813845,0.30693647712390987,0.5838586745664713,52.92223204870527,1.3164391805246896,-9.868352467141904,681.5754504651692,35.4892460724015,-24.299999999999983,259.53333333333336,208.03779085599427,0,0,1,0,5.0,0.4722222222222222,0,0.3333333333333333,-0.04791119016837442,28.929166316917758,0.35716233810259584,1.4385025326526346,40.2986069634616,1.8707033968728304,23.669516014662236,784.9115441974794,16.37942068550404,-6.700000000000003,202.18333333333337,168.23861211404628,0,0,0,0,7.0,0.6944444444444444,0,0.08333333333333333,-0.014013278950610442,21.05013996572125,0.6383382920945153,-0.6047808513363577,77.63476018734342,1.6835248646592285,20.662096014700182,1071.15178813045,26.633122373129666,25.80000000000001,331.3833333333334,332.48990369724925,0,0,0,0,2,2,6
2025-06-26 06:53:24.876723,15.285118213626824,77.15174748487841,143.8,1198.727525381997,False,False,False,False,False,16.317879339184476,57.00777471499799,59.9,606.5888639967037,False,False,False,True,False,15.52601550120612,74.26038747045952,50.8,499.7360875085383,False,False,False,False,False,15.981423341203088,33.80771298597647,109.0,1038.6869414636692,False,False,False,False,18.33751506736428,28.34908383126615,135.8,506.0954446150411,False,True,True,False,Salon,Banyo,6,53,3,0,Sabah,1.0,0.16666666666666666,20,0.08333333333333333,0.33281723182197176,15.67871761263907,0.4097434382525565,-0.9649302652411649,56.083713609957975,1.6542962751448145,-10.006131426678962,616.5748128804756,14.467520864611204,-0.8999999999999986,102.79166666666667,40.31623761155582,0,0,0,0,0.0,0.08333333333333333,85,0.08333333333333333,0.28511821362682355,15.15054394379247,0.1885283465956412,-1.3060387996458331,78.5833678390453,0.9448528994545929,-14.801992627243635,1232.414153909113,23.893655901069863,86.9,117.90000000000002,36.01045302787753,0,0,0,0,0.0,0.1111111111111111,65,0.0,0.3204435781499697,15.24303696944255,0.23723964315843443,-0.9997471777954985,76.77346953879994,2.2656268852882495,0.0,499.7360875085383,0.0,0.0,126.625,51.77017612838395,0,0,0,0,1.0,0.1111111111111111,5,0.16666666666666666,-0.09295540243456557,18.733638615976307,0.2518642543446584,-0.9086566479560183,30.36632879491445,1.574770160891402,-14.236658980963796,496.95782814586755,8.59916518517016,29.000000000000014,142.54999999999998,37.294345172133504,1,0,0,0,1.0,0.16666666666666666,30,0.08333333333333333,-0.12081004635892789,15.947092590474428,0.2134426211221111,0.4580226270735821,32.21957581232525,2.9742409023520744,-10.590502294720636,1074.1757482335768,20.34194317989597,-88.1,143.85833333333332,40.13106840734584,0,0,0,0,2,1,2
2025-06-26 21:03:24.876723,23.24447894185248,77.3632572907365,5.9,1544.0192631354528,True,True,True,True,False,32.95679233174217,55.68206252687408,2.2,541.7551684146425,True,True,False,True,False,34.86601648076243,75.44323624215353,1.8,958.9641110235976,True,False,False,True,False,34.32572777026507,48.113556676756005,33.3,1129.9825996233303,False,False,False,True,35.0,29.524047478521872,40.2,781.2995517868931,False,False,False,False,Yatak Odası,Salon,21,3,3,0,Akşam,8.0,0.4444444444444444,0,0.08333333333333333,0.5716618954000481,31.821939443657097,0.5878783644160693,1.3580702819107913,54.22932648833795,1.7365173720195897,11.444029943764463,552.166124142074,13.136272770573857,-9.0,120.94166666666666,65.56592044837377,0,0,1,0,6.0,0.5555555555555556,0,0.6666666666666666,-0.269927665595155,22.998734922298425,0.603333170886509,0.5109395715896028,78.78562809260337,1.0896613491745193,18.206385534283072,1471.8855715374611,40.8963756650563,-21.200000000000003,120.075,66.38515886990392,0,0,1,0,8.0,0.6111111111111112,0,0.25,0.23303465641865273,34.948203479354,0.1069982639004235,1.2191022018240858,73.92423567093367,1.2888945025680036,29.817975208547637,840.0113653014256,68.41038393820011,-22.0,117.66666666666667,64.2506078263902,0,0,0,0,5.0,0.6111111111111112,10,0.0,0.0,34.482145764503905,0.40423402740592856,-0.1284635846931934,26.454017598771035,1.8096023467465927,-12.158059713153875,815.9532038142248,26.257982370742894,32.900000000000006,120.22500000000001,56.97463749934686,0,0,0,0,7.0,0.5555555555555556,25,0.5,-0.20822540886290852,34.472297651783144,0.2723873020149874,-1.613952422130808,46.088299296170476,2.1260595710462282,-5.981013831039036,1078.3907221271882,53.941657434873086,31.699999999999996,95.23333333333333,51.85445248408942,0,0,0,0,2,2,5
2025-06-26 10:58:24.876723,23.1717973722924,73.55260475585118,903.3,1381.7202587033062,True,False,True,False,True,20.90980185915712,49.90059127942671,369.3,563.6563632418818,False,False,False,False,True,16.09558612762935,76.46361420363823,268.5,603.5718209605699,True,False,False,False,False,24.00442083922863,43.432907055804776,539.8,1253.7989790722495,False,False,False,False,19.839432362161936,20.41379113462743,278.2,590.7482761055193,False,False,False,False,Salon,Salon,10,58,3,0,Gündüz,1.0,0.3055555555555556,15,0.0,0.519391226335987,18.91434815423335,1.1475450188969174,1.402469269686712,49.550465822587164,0.9717549904316432,-11.498898712629057,602.5618850430152,26.157390501624814,-252.2,546.0666666666667,190.45172298479926,0,0,0,0,4.0,0.5,0,0.0,-0.6546041239542113,23.291126293780806,0.5255979415499489,-1.4602352378167183,77.20518282832246,1.7456167873149366,22.54463150231959,1368.0381781792128,10.399621522168028,173.79999999999995,658.3249999999999,282.65345992768385,0,0,0,0,3.0,0.4722222222222222,0,0.0,-0.045857808418418244,15.87772312337976,0.5855265881811852,-0.24034596566700372,74.5013655781216,1.5072594381376991,21.870208299078854,602.1704814644305,13.542417047004816,-423.79999999999995,500.63333333333327,265.20300400510837,0,0,0,0,1.0,0.3888888888888889,25,0.0,0.5905473712232912,18.63367646886132,0.5936701040940767,0.4137911346274308,22.82140048385054,1.635042544081733,-7.072606949408282,633.0213355377638,28.114168178772594,-317.50000000000006,479.92499999999995,259.6736312618733,0,0,0,0,3.0,0.4444444444444444,25,0.0,0.41420832276652675,22.822039775501924,0.6570398106238875,-0.14173216556328327,44.6989841388126,1.3575972238864344,-6.64104588824307,1276.1125479905602,18.183929929657054,170.39999999999998,538.1750000000001,243.0872799671311,0,0,0,0,2,0,3
2025-06-26 13:28:24.876723,28.553649521187523,68.9323825754203,297.0,1236.2828962231015,False,False,False,False,True,26.228498770899105,68.45123873315316,206.5,498.8115101366919,False,False,False,False,True,24.65257084306361,64.61501934023494,775.8,493.72503320866826,False,False,False,False,False,31.78804103058425,45.68748829909735,863.1,1111.6398064303482,False,False,False,False,26.3840747582093,40.59081569233943,845.2,525.1823748786909,False,False,False,False,Salon,Salon,13,28,3,0,Gündüz,4.0,0.19444444444444445,10,0.0,0.42698668312004173,25.46077458246015,0.5480279223677786,1.733757144908651,65.75335480841414,1.472751510085734,0.0,498.5864948813773,6.381786524208214,-262.0,579.4416666666667,275.55859452238366,0,0,0,0,2.0,0.19444444444444445,25,0.0,0.31414197469803185,26.913493777217226,1.061193243919957,0.830694163643102,66.92582142749394,1.35745050535534,-6.794324619703957,1264.870599136424,15.737826075251254,-157.5,504.7833333333333,238.9364496465474,0,0,0,0,3.0,0.19444444444444445,20,0.0,0.12713528124064766,22.914609864898235,1.0455049593049652,0.17884090473970105,69.4001075164409,3.1335244371645437,0.0,497.09520427944403,5.362231064633332,164.79999999999995,693.0916666666667,225.20880597321,0,0,0,0,3.0,0.2777777777777778,5,0.0,-0.19556488443101472,25.430602799082266,1.1048677196223948,0.5093721003304452,36.75372766961312,3.1586302600924983,-5.062745487390657,504.81820774045156,13.327569938201306,241.5,638.2083333333334,183.90406816565732,0,0,0,0,1.0,0.2222222222222222,25,0.0,0.5744687793395684,29.699114317634734,1.2668696159089423,1.4994906461774633,43.59411326937214,1.1759039015222241,-13.866776258271557,1166.202253455773,36.02912398263237,-98.39999999999998,609.4499999999999,294.9445541114469,0,0,0,0,2,0,2
